,content,content_count_comma,content_count_period,content_count_space,content_count_tap,content_len,label,origin_text,relative_position,same_tag_count,xpath,xpath_last,xpath_len,xpath_list
1058,　　2004年4月，收购襄轴股份29.84%的股份。,1,1,0,0,24,1,"<p class=""one-p"">&#12288;&#12288;2004&#24180;4&#26376;&#65292;&#25910;&#36141;&#35140;&#36724;&#32929;&#20221;29.84%&#30340;&#32929;&#20221;&#12290;</p>
            ",0.385964912,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[19],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[19]']"
1059,　　别说，这一系列的资本运作，让他获得了极高的地位和极大的荣誉。,2,1,0,0,30,1,"<p class=""one-p"">&#12288;&#12288;&#21035;&#35828;&#65292;&#36825;&#19968;&#31995;&#21015;&#30340;&#36164;&#26412;&#36816;&#20316;&#65292;&#35753;&#20182;&#33719;&#24471;&#20102;&#26497;&#39640;&#30340;&#22320;&#20301;&#21644;&#26497;&#22823;&#30340;&#33635;&#35465;&#12290;</p>
            ",0.403508772,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[20],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[20]']"
1060,　　但有时候玩的太大，肯定要被人盯上的，正所谓人红是非多。,2,1,0,0,27,1,"<p class=""one-p"">&#12288;&#12288;&#20294;&#26377;&#26102;&#20505;&#29609;&#30340;&#22826;&#22823;&#65292;&#32943;&#23450;&#35201;&#34987;&#20154;&#30447;&#19978;&#30340;&#65292;&#27491;&#25152;&#35859;&#20154;&#32418;&#26159;&#38750;&#22810;&#12290;</p>
            ",0.421052632,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[21],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[21]']"
1061,　　被质疑做局，沦为阶下囚,1,0,0,0,11,1,"<p class=""one-p"">&#12288;&#12288;&#34987;&#36136;&#30097;&#20570;&#23616;&#65292;&#27814;&#20026;&#38454;&#19979;&#22234;</p>
            ",0.447368421,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[23],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[23]']"
1062,　　当时有个男的叫郎咸平，他的工作是这样的：,1,0,0,0,20,1,"<p class=""one-p"">&#12288;&#12288;&#24403;&#26102;&#26377;&#20010;&#30007;&#30340;&#21483;&#37070;&#21688;&#24179;&#65292;&#20182;&#30340;&#24037;&#20316;&#26159;&#36825;&#26679;&#30340;&#65306;</p>
            ",0.464912281,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[24],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[24]']"
1063,　　“假如说是10个董事，有的在北京，有的在新疆，我们就派助理到这10个城市的工商局把资料调出来，再看它的股东、董事是谁。这个工作做了3个月。我们带了律师去，资料上都有各地工商局盖的公章。通过这种功夫，一个庞大的邪恶帝国浮出水面了，整个一场制造资金黑洞的前奏！”,7,4,0,0,129,1,"<p class=""one-p"">&#12288;&#12288;&#8220;&#20551;&#22914;&#35828;&#26159;10&#20010;&#33891;&#20107;&#65292;&#26377;&#30340;&#22312;&#21271;&#20140;&#65292;&#26377;&#30340;&#22312;&#26032;&#30086;&#65292;&#25105;&#20204;&#23601;&#27966;&#21161;&#29702;&#21040;&#36825;10&#20010;&#22478;&#24066;&#30340;&#24037;&#21830;&#23616;&#25226;&#36164;&#26009;&#35843;&#20986;&#26469;&#65292;&#20877;&#30475;&#23427;&#30340;&#32929;&#19996;&#12289;&#33891;&#20107;&#26159;&#35841;&#12290;&#36825;&#20010;&#24037;&#20316;&#20570;&#20102;3&#20010;&#26376;&#12290;&#25105;&#20204;&#24102;&#20102;&#24459;&#24072;&#21435;&#65292;&#36164;&#26009;&#19978;&#37117;&#26377;&#21508;&#22320;&#24037;&#21830;&#23616;&#30422;&#30340;&#20844;&#31456;&#12290;&#36890;&#36807;&#36825;&#31181;&#21151;&#22827;&#65292;&#19968;&#20010;&#24222;&#22823;&#30340;&#37034;&#24694;&#24093;&#22269;&#28014;&#20986;&#27700;&#38754;&#20102;&#65292;&#25972;&#20010;&#19968;&#22330;&#21046;&#36896;&#36164;&#37329;&#40657;&#27934;&#30340;&#21069;&#22863;&#65281;&#8221;</p>
            ",0.48245614,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[25],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[25]']"
1064,　　于是，身为一个可以看透资本骗局的专家，怎能放过正在浪尖上大放光彩的顾雏军，大胆放话顾雏军在收购科龙、美菱等4家公司中使用了欺骗手段，并在“国退民进”过程中席卷国家财富。,4,1,0,0,84,1,"<p class=""one-p"">&#12288;&#12288;&#20110;&#26159;&#65292;&#36523;&#20026;&#19968;&#20010;&#21487;&#20197;&#30475;&#36879;&#36164;&#26412;&#39575;&#23616;&#30340;&#19987;&#23478;&#65292;&#24590;&#33021;&#25918;&#36807;&#27491;&#22312;&#28010;&#23574;&#19978;&#22823;&#25918;&#20809;&#24425;&#30340;&#39038;&#38607;&#20891;&#65292;&#22823;&#32966;&#25918;&#35805;&#39038;&#38607;&#20891;&#22312;&#25910;&#36141;&#31185;&#40857;&#12289;&#32654;&#33777;&#31561;4&#23478;&#20844;&#21496;&#20013;&#20351;&#29992;&#20102;&#27450;&#39575;&#25163;&#27573;&#65292;&#24182;&#22312;&#8220;&#22269;&#36864;&#27665;&#36827;&#8221;&#36807;&#31243;&#20013;&#24109;&#21367;&#22269;&#23478;&#36130;&#23500;&#12290;</p>
            ",0.5,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[26],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[26]']"
1065,　　正风光的顾雏军哪里忍得了这样的指责，就在香港以涉嫌诽谤罪起诉郎咸平。,1,1,0,0,34,1,"<p class=""one-p"">&#12288;&#12288;&#27491;&#39118;&#20809;&#30340;&#39038;&#38607;&#20891;&#21738;&#37324;&#24525;&#24471;&#20102;&#36825;&#26679;&#30340;&#25351;&#36131;&#65292;&#23601;&#22312;&#39321;&#28207;&#20197;&#28041;&#23244;&#35837;&#35876;&#32618;&#36215;&#35785;&#37070;&#21688;&#24179;&#12290;</p>
            ",0.51754386,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[27],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[27]']"
1066,　　从而引发了当年那场著名的“郎顾之争”，还引来了监管层关注。,1,1,0,0,29,1,"<p class=""one-p"">&#12288;&#12288;&#20174;&#32780;&#24341;&#21457;&#20102;&#24403;&#24180;&#37027;&#22330;&#33879;&#21517;&#30340;&#8220;&#37070;&#39038;&#20043;&#20105;&#8221;&#65292;&#36824;&#24341;&#26469;&#20102;&#30417;&#31649;&#23618;&#20851;&#27880;&#12290;</p>
            ",0.535087719,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[28],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[28]']"
1067,　　当时的阵仗之大，足以证明闹到了什么份上：湖北、江苏、安徽、广东四省证监局联合调查格林柯尔系的ST襄轴、亚星客车、美菱电器、科龙电器四家上市公司，由证监会稽查部门主导的20多人工作组正式进驻科龙调查有关格林柯尔涉嫌挪用科龙电器资金事件。,2,1,0,0,117,1,"<p class=""one-p"">&#12288;&#12288;&#24403;&#26102;&#30340;&#38453;&#20183;&#20043;&#22823;&#65292;&#36275;&#20197;&#35777;&#26126;&#38393;&#21040;&#20102;&#20160;&#20040;&#20221;&#19978;&#65306;&#28246;&#21271;&#12289;&#27743;&#33487;&#12289;&#23433;&#24509;&#12289;&#24191;&#19996;&#22235;&#30465;&#35777;&#30417;&#23616;&#32852;&#21512;&#35843;&#26597;&#26684;&#26519;&#26607;&#23572;&#31995;&#30340;ST&#35140;&#36724;&#12289;&#20122;&#26143;&#23458;&#36710;&#12289;&#32654;&#33777;&#30005;&#22120;&#12289;&#31185;&#40857;&#30005;&#22120;&#22235;&#23478;&#19978;&#24066;&#20844;&#21496;&#65292;&#30001;&#35777;&#30417;&#20250;&#31293;&#26597;&#37096;&#38376;&#20027;&#23548;&#30340;20&#22810;&#20154;&#24037;&#20316;&#32452;&#27491;&#24335;&#36827;&#39547;&#31185;&#40857;&#35843;&#26597;&#26377;&#20851;&#26684;&#26519;&#26607;&#23572;&#28041;&#23244;&#25386;&#29992;&#31185;&#40857;&#30005;&#22120;&#36164;&#37329;&#20107;&#20214;&#12290;</p>
            ",0.552631579,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[29],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[29]']"
1068,　　然后呢，顾雏军在北京首都机场被警方带走，不仅要坐几年牢，还要缴纳罚款680万元。,3,1,0,0,40,1,"<p class=""one-p"">&#12288;&#12288;&#28982;&#21518;&#21602;&#65292;&#39038;&#38607;&#20891;&#22312;&#21271;&#20140;&#39318;&#37117;&#26426;&#22330;&#34987;&#35686;&#26041;&#24102;&#36208;&#65292;&#19981;&#20165;&#35201;&#22352;&#20960;&#24180;&#29282;&#65292;&#36824;&#35201;&#32564;&#32435;&#32602;&#27454;680&#19975;&#20803;&#12290;</p>
            ",0.570175439,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[30],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[30]']"
1069,　　但别说，顾雏军还是做大事的人，耐着性子等到出狱，然后狠狠的反击。,3,1,0,0,32,1,"<p class=""one-p"">&#12288;&#12288;&#20294;&#21035;&#35828;&#65292;&#39038;&#38607;&#20891;&#36824;&#26159;&#20570;&#22823;&#20107;&#30340;&#20154;&#65292;&#32784;&#30528;&#24615;&#23376;&#31561;&#21040;&#20986;&#29425;&#65292;&#28982;&#21518;&#29408;&#29408;&#30340;&#21453;&#20987;&#12290;</p>
            ",0.587719298,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[31],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[31]']"
1070,　　高呼“草民完全无罪”，告赢证监会,1,0,0,0,16,1,"<p class=""one-p"">&#12288;&#12288;&#39640;&#21628;&#8220;&#33609;&#27665;&#23436;&#20840;&#26080;&#32618;&#8221;&#65292;&#21578;&#36194;&#35777;&#30417;&#20250;</p>
            ",0.605263158,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[32],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[32]']"
1071,　　出狱之后的他，没过两天就搞起了大动作，直接召集了200名记者开了一场新闻发布会。,2,1,0,0,40,1,"<p class=""one-p"">&#12288;&#12288;&#20986;&#29425;&#20043;&#21518;&#30340;&#20182;&#65292;&#27809;&#36807;&#20004;&#22825;&#23601;&#25630;&#36215;&#20102;&#22823;&#21160;&#20316;&#65292;&#30452;&#25509;&#21484;&#38598;&#20102;200&#21517;&#35760;&#32773;&#24320;&#20102;&#19968;&#22330;&#26032;&#38395;&#21457;&#24067;&#20250;&#12290;</p>
            ",0.622807018,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[33],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[33]']"
1072,　　并且在发布会现场，头戴了一顶写着“草民完全无罪”的纸帽子为自己“喊冤”，并向在场媒体发放了长达27页的举报信和存储了多份判决书、辩护意见的光盘。,2,1,0,0,72,1,"<p class=""one-p"">&#12288;&#12288;&#24182;&#19988;&#22312;&#21457;&#24067;&#20250;&#29616;&#22330;&#65292;&#22836;&#25140;&#20102;&#19968;&#39030;&#20889;&#30528;&#8220;&#33609;&#27665;&#23436;&#20840;&#26080;&#32618;&#8221;&#30340;&#32440;&#24125;&#23376;&#20026;&#33258;&#24049;&#8220;&#21898;&#20900;&#8221;&#65292;&#24182;&#21521;&#22312;&#22330;&#23186;&#20307;&#21457;&#25918;&#20102;&#38271;&#36798;27&#39029;&#30340;&#20030;&#25253;&#20449;&#21644;&#23384;&#20648;&#20102;&#22810;&#20221;&#21028;&#20915;&#20070;&#12289;&#36777;&#25252;&#24847;&#35265;&#30340;&#20809;&#30424;&#12290;</p>
            ",0.640350877,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[34],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[34]']"
1073,　　为了拿回损失，他还申请公开2005年证监会对广东科龙电器股份有限公司启动立案调查程序的主席办公会议参会人员名单、会议表决内容、会议纪要、立案调查理由及立案调查结论等文件。同时，他还申请公开2004年12月1日证监会广东监管局向广东科龙出具《关于对广东科龙电器股份有限公司担保信息进行自查的通知》中第一项所涉“未结清保函，金融机构：广东发展银行第二营业部，金额：27691.47万美元”的保函出具时间、来源、内容、被担保人信息等。,4,2,0,0,214,1,"<p class=""one-p"">&#12288;&#12288;&#20026;&#20102;&#25343;&#22238;&#25439;&#22833;&#65292;&#20182;&#36824;&#30003;&#35831;&#20844;&#24320;2005&#24180;&#35777;&#30417;&#20250;&#23545;&#24191;&#19996;&#31185;&#40857;&#30005;&#22120;&#32929;&#20221;&#26377;&#38480;&#20844;&#21496;&#21551;&#21160;&#31435;&#26696;&#35843;&#26597;&#31243;&#24207;&#30340;&#20027;&#24109;&#21150;&#20844;&#20250;&#35758;&#21442;&#20250;&#20154;&#21592;&#21517;&#21333;&#12289;&#20250;&#35758;&#34920;&#20915;&#20869;&#23481;&#12289;&#20250;&#35758;&#32426;&#35201;&#12289;&#31435;&#26696;&#35843;&#26597;&#29702;&#30001;&#21450;&#31435;&#26696;&#35843;&#26597;&#32467;&#35770;&#31561;&#25991;&#20214;&#12290;&#21516;&#26102;&#65292;&#20182;&#36824;&#30003;&#35831;&#20844;&#24320;2004&#24180;12&#26376;1&#26085;&#35777;&#30417;&#20250;&#24191;&#19996;&#30417;&#31649;&#23616;&#21521;&#24191;&#19996;&#31185;&#40857;&#20986;&#20855;&#12298;&#20851;&#20110;&#23545;&#24191;&#19996;&#31185;&#40857;&#30005;&#22120;&#32929;&#20221;&#26377;&#38480;&#20844;&#21496;&#25285;&#20445;&#20449;&#24687;&#36827;&#34892;&#33258;&#26597;&#30340;&#36890;&#30693;&#12299;&#20013;&#31532;&#19968;&#39033;&#25152;&#28041;&#8220;&#26410;&#32467;&#28165;&#20445;&#20989;&#65292;&#37329;&#34701;&#26426;&#26500;&#65306;&#24191;&#19996;&#21457;&#23637;&#38134;&#34892;&#31532;&#20108;&#33829;&#19994;&#37096;&#65292;&#37329;&#39069;&#65306;27691.47&#19975;&#32654;&#20803;&#8221;&#30340;&#20445;&#20989;&#20986;&#20855;&#26102;&#38388;&#12289;&#26469;&#28304;&#12289;&#20869;&#23481;&#12289;&#34987;&#25285;&#20445;&#20154;&#20449;&#24687;&#31561;&#12290;</p>
            ",0.657894737,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[35],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[35]']"
1074,　　因为顾雏军一直认为：“他们对科龙宣布立案调查，但又不让我在公告里公布立案理由，这引发了供应商和银行的恐慌，最终导致科龙的资金链断裂。”，所以他必须搞清事情原委。,4,2,0,0,80,1,"<p class=""one-p"">&#12288;&#12288;&#22240;&#20026;&#39038;&#38607;&#20891;&#19968;&#30452;&#35748;&#20026;&#65306;&#8220;&#20182;&#20204;&#23545;&#31185;&#40857;&#23459;&#24067;&#31435;&#26696;&#35843;&#26597;&#65292;&#20294;&#21448;&#19981;&#35753;&#25105;&#22312;&#20844;&#21578;&#37324;&#20844;&#24067;&#31435;&#26696;&#29702;&#30001;&#65292;&#36825;&#24341;&#21457;&#20102;&#20379;&#24212;&#21830;&#21644;&#38134;&#34892;&#30340;&#24656;&#24908;&#65292;&#26368;&#32456;&#23548;&#33268;&#31185;&#40857;&#30340;&#36164;&#37329;&#38142;&#26029;&#35010;&#12290;&#8221;&#65292;&#25152;&#20197;&#20182;&#24517;&#39035;&#25630;&#28165;&#20107;&#24773;&#21407;&#22996;&#12290;</p>
            ",0.675438596,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[36],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[36]']"
1075,　　但证监会发话了，这些文件可不是你想看就能看，这些都是属于不能公开的范畴。,2,1,0,0,36,1,"<p class=""one-p"">&#12288;&#12288;&#20294;&#35777;&#30417;&#20250;&#21457;&#35805;&#20102;&#65292;&#36825;&#20123;&#25991;&#20214;&#21487;&#19981;&#26159;&#20320;&#24819;&#30475;&#23601;&#33021;&#30475;&#65292;&#36825;&#20123;&#37117;&#26159;&#23646;&#20110;&#19981;&#33021;&#20844;&#24320;&#30340;&#33539;&#30068;&#12290;</p>
            ",0.692982456,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[37],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[37]']"
1076,　　可顾雏军可不这么想，竟然跑到法院提起诉讼，就是要公开信息。,2,1,0,0,29,1,"<p class=""one-p"">&#12288;&#12288;&#21487;&#39038;&#38607;&#20891;&#21487;&#19981;&#36825;&#20040;&#24819;&#65292;&#31455;&#28982;&#36305;&#21040;&#27861;&#38498;&#25552;&#36215;&#35785;&#35772;&#65292;&#23601;&#26159;&#35201;&#20844;&#24320;&#20449;&#24687;&#12290;</p>
            ",0.710526316,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[38],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[38]']"
1077,　　令人惊讶的是，他居然胜利了，赢下了这场官司。,2,1,0,0,22,1,"<p class=""one-p"">&#12288;&#12288;&#20196;&#20154;&#24778;&#35766;&#30340;&#26159;&#65292;&#20182;&#23621;&#28982;&#32988;&#21033;&#20102;&#65292;&#36194;&#19979;&#20102;&#36825;&#22330;&#23448;&#21496;&#12290;</p>
            ",0.728070175,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[39],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[39]']"
1078,　　但目前来看，根据顾雏军提供的两份法院判决书，鉴于相关政府信息尚需调查、裁量，法院责令中国证监会自判决生效之日起，于法定期限内对顾雏军的政府信息公开申请予以重新答复。,4,1,0,0,82,1,"<p class=""one-p"">&#12288;&#12288;&#20294;&#30446;&#21069;&#26469;&#30475;&#65292;&#26681;&#25454;&#39038;&#38607;&#20891;&#25552;&#20379;&#30340;&#20004;&#20221;&#27861;&#38498;&#21028;&#20915;&#20070;&#65292;&#37492;&#20110;&#30456;&#20851;&#25919;&#24220;&#20449;&#24687;&#23578;&#38656;&#35843;&#26597;&#12289;&#35009;&#37327;&#65292;&#27861;&#38498;&#36131;&#20196;&#20013;&#22269;&#35777;&#30417;&#20250;&#33258;&#21028;&#20915;&#29983;&#25928;&#20043;&#26085;&#36215;&#65292;&#20110;&#27861;&#23450;&#26399;&#38480;&#20869;&#23545;&#39038;&#38607;&#20891;&#30340;&#25919;&#24220;&#20449;&#24687;&#20844;&#24320;&#30003;&#35831;&#20104;&#20197;&#37325;&#26032;&#31572;&#22797;&#12290;</p>
            ",0.745614035,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[40],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[40]']"
1079,　　著名财富律师 王昊,0,0,1,0,9,1,"<p class=""one-p"">&#12288;&#12288;&#33879;&#21517;&#36130;&#23500;&#24459;&#24072; &#29579;&#26122;</p>
            ",0.771929825,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[42],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[42]']"
1080,　　资深律师点评：,0,0,0,0,7,1,"<p class=""one-p"">&#12288;&#12288;&#36164;&#28145;&#24459;&#24072;&#28857;&#35780;&#65306;</p>
            ",0.789473684,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[43],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[43]']"
1081,　　外行看热闹，内行看门道，我们看看顾雏军到底在做神马，这个事情现在是什么状况？,3,0,0,0,38,1,"<p class=""one-p"">&#12288;&#12288;&#22806;&#34892;&#30475;&#28909;&#38393;&#65292;&#20869;&#34892;&#30475;&#38376;&#36947;&#65292;&#25105;&#20204;&#30475;&#30475;&#39038;&#38607;&#20891;&#21040;&#24213;&#22312;&#20570;&#31070;&#39532;&#65292;&#36825;&#20010;&#20107;&#24773;&#29616;&#22312;&#26159;&#20160;&#20040;&#29366;&#20917;&#65311;</p>
            ",0.807017544,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[44],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[44]']"
1082,　　法律为什么复杂，其实因为一个案子有很多专业的知识，包括证据、法律、程序等等。所以法律是这些元素的一个综合体，而且是一个不断变化、双方对抗、时间很长的过程。没有深厚的专业知识，多年执业经验，很难看懂双方的问题在哪里，而一个案件的关键往往是要拨开笼罩在案子上的层层迷雾，看到里面最关键的那个问题，然后分析谁赢谁输的概率，或者怎么去做才能赢。,9,3,0,0,168,1,"<p class=""one-p"">&#12288;&#12288;&#27861;&#24459;&#20026;&#20160;&#20040;&#22797;&#26434;&#65292;&#20854;&#23454;&#22240;&#20026;&#19968;&#20010;&#26696;&#23376;&#26377;&#24456;&#22810;&#19987;&#19994;&#30340;&#30693;&#35782;&#65292;&#21253;&#25324;&#35777;&#25454;&#12289;&#27861;&#24459;&#12289;&#31243;&#24207;&#31561;&#31561;&#12290;&#25152;&#20197;&#27861;&#24459;&#26159;&#36825;&#20123;&#20803;&#32032;&#30340;&#19968;&#20010;&#32508;&#21512;&#20307;&#65292;&#32780;&#19988;&#26159;&#19968;&#20010;&#19981;&#26029;&#21464;&#21270;&#12289;&#21452;&#26041;&#23545;&#25239;&#12289;&#26102;&#38388;&#24456;&#38271;&#30340;&#36807;&#31243;&#12290;&#27809;&#26377;&#28145;&#21402;&#30340;&#19987;&#19994;&#30693;&#35782;&#65292;&#22810;&#24180;&#25191;&#19994;&#32463;&#39564;&#65292;&#24456;&#38590;&#30475;&#25026;&#21452;&#26041;&#30340;&#38382;&#39064;&#22312;&#21738;&#37324;&#65292;&#32780;&#19968;&#20010;&#26696;&#20214;&#30340;&#20851;&#38190;&#24448;&#24448;&#26159;&#35201;&#25320;&#24320;&#31548;&#32617;&#22312;&#26696;&#23376;&#19978;&#30340;&#23618;&#23618;&#36855;&#38654;&#65292;&#30475;&#21040;&#37324;&#38754;&#26368;&#20851;&#38190;&#30340;&#37027;&#20010;&#38382;&#39064;&#65292;&#28982;&#21518;&#20998;&#26512;&#35841;&#36194;&#35841;&#36755;&#30340;&#27010;&#29575;&#65292;&#25110;&#32773;&#24590;&#20040;&#21435;&#20570;&#25165;&#33021;&#36194;&#12290;</p>
            ",0.824561404,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[45],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[45]']"
1083,　　这个案件是顾老先生出狱后要给自己平反，平反不是法律术语，在这个案件中，顾雏军的法律诉求是：拿回公司、拿回损失！,3,1,0,0,55,1,"<p class=""one-p"">&#12288;&#12288;&#36825;&#20010;&#26696;&#20214;&#26159;&#39038;&#32769;&#20808;&#29983;&#20986;&#29425;&#21518;&#35201;&#32473;&#33258;&#24049;&#24179;&#21453;&#65292;&#24179;&#21453;&#19981;&#26159;&#27861;&#24459;&#26415;&#35821;&#65292;&#22312;&#36825;&#20010;&#26696;&#20214;&#20013;&#65292;&#39038;&#38607;&#20891;&#30340;&#27861;&#24459;&#35785;&#27714;&#26159;&#65306;&#25343;&#22238;&#20844;&#21496;&#12289;&#25343;&#22238;&#25439;&#22833;&#65281;</p>
            ",0.842105263,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[46],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[46]']"
1084,　　怎么才能拿回公司，拿回损失呢？我们得看他的公司是怎么被拿走的，损失是怎么造成的。我们无法从顾雏军的上述公开表述中获悉这个重要的信息。我们只知道他打了一个官司，告证监会披露相关公文信息等等。这个官司他打赢了，然后证监会要上诉，二审结果还值得期待。,5,4,0,0,122,1,"<p class=""one-p"">&#12288;&#12288;&#24590;&#20040;&#25165;&#33021;&#25343;&#22238;&#20844;&#21496;&#65292;&#25343;&#22238;&#25439;&#22833;&#21602;&#65311;&#25105;&#20204;&#24471;&#30475;&#20182;&#30340;&#20844;&#21496;&#26159;&#24590;&#20040;&#34987;&#25343;&#36208;&#30340;&#65292;&#25439;&#22833;&#26159;&#24590;&#20040;&#36896;&#25104;&#30340;&#12290;&#25105;&#20204;&#26080;&#27861;&#20174;&#39038;&#38607;&#20891;&#30340;&#19978;&#36848;&#20844;&#24320;&#34920;&#36848;&#20013;&#33719;&#24713;&#36825;&#20010;&#37325;&#35201;&#30340;&#20449;&#24687;&#12290;&#25105;&#20204;&#21482;&#30693;&#36947;&#20182;&#25171;&#20102;&#19968;&#20010;&#23448;&#21496;&#65292;&#21578;&#35777;&#30417;&#20250;&#25259;&#38706;&#30456;&#20851;&#20844;&#25991;&#20449;&#24687;&#31561;&#31561;&#12290;&#36825;&#20010;&#23448;&#21496;&#20182;&#25171;&#36194;&#20102;&#65292;&#28982;&#21518;&#35777;&#30417;&#20250;&#35201;&#19978;&#35785;&#65292;&#20108;&#23457;&#32467;&#26524;&#36824;&#20540;&#24471;&#26399;&#24453;&#12290;</p>
            ",0.859649123,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[47],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[47]']"
1085,　　但是顾雏军不要高兴得太早，广大群众也擦亮眼睛，因为我们专家觉得，从法律角度出发看，顾雏军赢得了信息披露的权利，也就是单纯的赢了程序上的一小步而已。但是他为了这一小步花了很多时间。这个胜利，并非是终局性的胜利。,6,3,0,0,104,1,"<p class=""one-p"">&#12288;&#12288;&#20294;&#26159;&#39038;&#38607;&#20891;&#19981;&#35201;&#39640;&#20852;&#24471;&#22826;&#26089;&#65292;&#24191;&#22823;&#32676;&#20247;&#20063;&#25830;&#20142;&#30524;&#30555;&#65292;&#22240;&#20026;&#25105;&#20204;&#19987;&#23478;&#35273;&#24471;&#65292;&#20174;&#27861;&#24459;&#35282;&#24230;&#20986;&#21457;&#30475;&#65292;&#39038;&#38607;&#20891;&#36194;&#24471;&#20102;&#20449;&#24687;&#25259;&#38706;&#30340;&#26435;&#21033;&#65292;&#20063;&#23601;&#26159;&#21333;&#32431;&#30340;&#36194;&#20102;&#31243;&#24207;&#19978;&#30340;&#19968;&#23567;&#27493;&#32780;&#24050;&#12290;&#20294;&#26159;&#20182;&#20026;&#20102;&#36825;&#19968;&#23567;&#27493;&#33457;&#20102;&#24456;&#22810;&#26102;&#38388;&#12290;&#36825;&#20010;&#32988;&#21033;&#65292;&#24182;&#38750;&#26159;&#32456;&#23616;&#24615;&#30340;&#32988;&#21033;&#12290;</p>
            ",0.877192982,50,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[48],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[48]']"
